typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,842,USA,USA,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11752564,FALSE,8,kg,11752564,FALSE,11752564,FALSE,0,FALSE,,19344591,19344591,0,FALSE,TRUE
C,A,20240101,2024,52,2024,792,TUR,Türkiye,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,949924,FALSE,8,kg,949924,FALSE,949924,FALSE,0,FALSE,9470185,8483302,9470185,0,FALSE,TRUE
C,A,20240101,2024,52,2024,792,TUR,Türkiye,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,474775,FALSE,8,kg,474775,FALSE,474775,FALSE,0,FALSE,,3681042,3681042,0,FALSE,TRUE
C,A,20240101,2024,52,2024,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52,FALSE,8,kg,52,FALSE,52,FALSE,0,FALSE,854.53,,854.53,0,FALSE,TRUE
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3868,FALSE,8,kg,3868,FALSE,3868,FALSE,0,FALSE,124059.549,,124059.549,0,FALSE,TRUE
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,16789,FALSE,,FALSE,0,FALSE,,114066.126,114066.126,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,967814,FALSE,8,kg,967814,FALSE,967814,FALSE,0,FALSE,10149490,9881902,10149490,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,259010.242,TRUE,8,kg,251693,FALSE,259010.242,TRUE,0,FALSE,,1804982,1804982,6,FALSE,TRUE
C,A,20240101,2024,52,2024,792,TUR,Türkiye,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6875503,FALSE,8,kg,6875503,FALSE,6875503,FALSE,0,FALSE,60108892,53137843.25,60108892,0,FALSE,TRUE
C,A,20240101,2024,52,2024,792,TUR,Türkiye,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4419640,FALSE,8,kg,4419640,FALSE,4419640,FALSE,0,FALSE,,39014463,39014463,0,FALSE,TRUE
C,A,20240101,2024,52,2024,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9.628,TRUE,8,kg,1,FALSE,9.628,TRUE,0,FALSE,146.58,,146.58,6,FALSE,TRUE
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,422262.25,TRUE,-1,N/A,0,FALSE,422262.25,TRUE,0,FALSE,1991885.168,,1991885.168,6,FALSE,TRUE
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,5220734.758,5220734.758,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1310545,FALSE,,FALSE,0,FALSE,15538194,15051768,15538194,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14449067,FALSE,8,kg,14449067,FALSE,14449067,FALSE,0,FALSE,,125504807,125504807,0,FALSE,TRUE
C,A,20240101,2024,52,2024,854,BFA,Burkina Faso,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8384,FALSE,8,kg,8384,FALSE,8384,FALSE,0,FALSE,5153.813,,5153.813,0,FALSE,TRUE
C,A,20240101,2024,52,2024,860,UZB,Uzbekistan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1062.543,TRUE,21,1000 KG,1.05,FALSE,1062.543,TRUE,0,FALSE,12535.98,,12535.98,6,FALSE,TRUE
